game_urn,seq_idx,event_date_time,game_time,monster_type,dragon_type,killer_team_urn,killer_team,killer_urn,killer,assistants,pos_x,pos_y,killer_team_perid,killer_perid,upsert_at
live:lol:riot:map:esportstmnt01-3378493,59,6/16/2023 10:09 PM,1164537,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7914,9562,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,60,6/16/2023 10:09 PM,1167114,blueCamp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,3523,7854,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,61,6/16/2023 10:11 PM,1228906,baron,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,"Stixxay, VicLa, Vulcan, River, huhi, Prince",5007,10471,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,62,6/16/2023 10:11 PM,1251527,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,4038,6378,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,63,6/16/2023 10:11 PM,1254534,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,7704,4010,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,64,6/16/2023 10:11 PM,1264040,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,2286,8568,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,65,6/16/2023 10:11 PM,1275373,raptor,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,6839,4854,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,66,6/16/2023 10:11 PM,1287123,krug,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,8412,2473,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,67,6/16/2023 10:12 PM,1342316,dragon,chemtech,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,"Gori, Stixxay, huhi",10031,4766,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,68,6/16/2023 10:12 PM,1344988,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,5203,9456,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,69,6/16/2023 10:13 PM,1361972,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,9102,9705,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,70,6/16/2023 10:13 PM,1364582,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,10644,8710,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,71,6/16/2023 10:13 PM,1386431,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12575,6066,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,72,6/16/2023 10:13 PM,1401193,krug,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,6551,12683,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,73,6/16/2023 10:14 PM,1418797,raptor,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,6890,5370,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,74,6/16/2023 10:14 PM,1436738,wolf,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,3474,6758,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,75,6/16/2023 10:15 PM,1473860,gromp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,2485,8223,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,76,6/16/2023 10:15 PM,1484305,blueCamp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,3402,7778,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,77,6/16/2023 10:15 PM,1492934,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7892,10778,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,78,6/16/2023 10:15 PM,1514731,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,4986,9187,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,79,6/16/2023 10:16 PM,1528127,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,Gori,,7476,9650,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,80,6/16/2023 10:16 PM,1534577,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,12632,6427,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,81,6/16/2023 10:16 PM,1546793,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,11322,7016,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,82,6/16/2023 10:16 PM,1555008,krug,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,6398,12181,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,83,6/16/2023 10:16 PM,1575513,redCamp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:73861425-3860-3e3f-b9f2-f725f156a53f,Prince,,7313,3970,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:516a1db0-9b2b-478d-aa0b-2cdcbcd03aab,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,84,6/16/2023 10:17 PM,1625556,raptor,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,6895,4969,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,85,6/16/2023 10:17 PM,1640449,baron,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,"Gori, Stixxay, huhi",5007,10471,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,86,6/16/2023 10:17 PM,1642085,krug,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:73861425-3860-3e3f-b9f2-f725f156a53f,Prince,,9151,2728,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:516a1db0-9b2b-478d-aa0b-2cdcbcd03aab,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,87,6/16/2023 10:18 PM,1655250,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,2148,8408,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,88,6/16/2023 10:18 PM,1667439,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,3487,6624,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,89,6/16/2023 10:18 PM,1670143,dragon,chemtech,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,10265,4693,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,90,6/16/2023 10:18 PM,1674478,scuttleCrab,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,10843,5402,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,91,6/16/2023 10:18 PM,1695503,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,10936,8396,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,92,6/16/2023 10:18 PM,1696205,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7710,9869,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,93,6/16/2023 10:19 PM,1715542,krug,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,6340,12302,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,94,6/16/2023 10:20 PM,1800100,raptor,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,6889,5053,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,95,6/16/2023 10:20 PM,1827031,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7540,11470,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,96,6/16/2023 10:20 PM,1827365,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,12718,5903,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,97,6/16/2023 10:21 PM,1828966,blueCamp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,3691,8323,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,98,6/16/2023 10:21 PM,1834862,scuttleCrab,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,4692,9303,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,99,6/16/2023 10:21 PM,1837362,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7957,9422,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,100,6/16/2023 10:21 PM,1854918,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,10858,8464,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,101,6/16/2023 10:21 PM,1884641,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,,8164,3500,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,102,6/16/2023 10:22 PM,1908331,blueCamp,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,11284,6499,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,103,6/16/2023 10:22 PM,1943375,krug,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,8455,2598,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,104,6/16/2023 10:23 PM,1971146,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,12480,6700,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,105,6/16/2023 10:23 PM,1987670,dragon,chemtech,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:73861425-3860-3e3f-b9f2-f725f156a53f,Prince,"Spica, Vulcan",9970,4607,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:516a1db0-9b2b-478d-aa0b-2cdcbcd03aab,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,106,6/16/2023 10:23 PM,1989735,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7917,10126,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,107,6/16/2023 10:23 PM,1998559,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,9947,8860,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,108,6/16/2023 10:25 PM,2103485,scuttleCrab,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,4310,9732,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,109,6/16/2023 10:25 PM,2124852,baron,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,"Licorice, huhi",5007,10471,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,110,6/16/2023 10:26 PM,2134270,gromp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,Gori,,12142,7216,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,111,6/16/2023 10:26 PM,2150601,raptor,,live:lol:riot:team:98926509892121852,FLY,live:lol:riot:player:6669a073-89d8-38ec-a30c-8589fe7eb15f,Spica,,7299,5078,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:497a3c55-b43a-4dd4-abeb-894fd5c17b18,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,112,6/16/2023 10:26 PM,2153461,raptor,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,8062,10242,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3378493,113,6/16/2023 10:26 PM,2159012,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,,7855,10743,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,6/16/2023 11:04 PM
live:lol:riot:map:esportstmnt01-3408908,0,8/5/2023 9:09 PM,106625,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7193,3956,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/5/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3408908,1,8/5/2023 9:09 PM,131835,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3167,7118,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/5/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3408908,2,8/5/2023 9:09 PM,147135,blueCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:e60a3cc5-fea9-3e44-9778-c741b5c117a1,Armao,,11031,6990,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:78570702-b054-45ea-9765-1f1aba0f409b,8/5/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3408908,3,8/5/2023 9:10 PM,153991,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2760,8344,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/5/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3408908,4,8/5/2023 9:10 PM,154324,gromp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:e60a3cc5-fea9-3e44-9778-c741b5c117a1,Armao,,12703,6443,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:78570702-b054-45ea-9765-1f1aba0f409b,8/5/2023 10:05 PM
live:lol:riot:map:esportstmnt01-3408908,5,8/5/2023 9:10 PM,159393,wolf,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:e60a3cc5-fea9-3e44-9778-c741b5c117a1,Armao,,11008,8387,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:78570702-b054-45ea-9765-1f1aba0f409b,8/5/2023 10:05 PM
